,Sentiment,Date
88,0.002848484848484856,2019-10-13
89,-0.0032878787878787897,2019-10-14
90,-0.03078102453102453,2019-10-15
91,0.04642045454545454,2019-10-16
92,0.0021590909090909048,2019-10-17
93,0.007689393939393938,2019-10-18
94,0.005214646464646466,2019-10-20
95,-0.02349206349206349,2019-10-21
96,0.055984848484848485,2019-10-22
97,0.030618686868686868,2019-10-23
98,0.06574675324675325,2019-10-24
99,0.06829274891774892,2019-10-25
100,0.02204545454545455,2019-10-27
101,-0.018613636363636367,2019-10-29
102,0.05137878787878787,2019-10-30
103,0.028161616161616155,2019-10-31
104,-0.006565656565656558,2019-11-01
105,0.003512626262626266,2019-11-03
106,0.07003787878787879,2019-11-04
107,0.03912878787878789,2019-11-05
108,-0.0066250000000000015,2019-11-06
109,0.0009065656565656565,2019-11-07
110,0.05365782828282828,2019-11-08
111,0.06729707792207792,2019-11-10
112,0.05095238095238096,2019-11-11
113,0.0429295634920635,2019-11-12
114,0.05833806818181818,2019-11-13
115,0.0692689393939394,2019-11-14
116,0.07376262626262627,2019-11-15
117,0.03431186868686868,2019-11-17
118,-0.0033333333333333327,2019-11-18
119,0.09561868686868687,2019-11-19
120,0.03174431818181818,2019-11-20
121,0.04508333333333333,2019-11-21
122,0.053522727272727263,2019-11-22
123,-0.03249999999999999,2019-11-24
124,0.027971590909090915,2019-11-25
125,0.006054924242424243,2019-11-26
126,0.05886111111111112,2019-11-28
127,0.005576298701298703,2019-11-29
128,0.04598484848484849,2019-12-01
129,0.0008901515151515146,2019-12-02
130,0.04667676767676767,2019-12-03
131,0.0624570707070707,2019-12-04
132,0.04201767676767677,2019-12-05
133,0.015333333333333332,2019-12-06
134,0.056228354978354975,2019-12-08
135,0.08226609848484848,2019-12-09
136,0.04013636363636364,2019-12-10
137,0.04718434343434343,2019-12-11
138,-0.004983405483405485,2019-12-12
139,0.014232954545454552,2019-12-13
140,0.09709659090909091,2019-12-14
141,0.03598484848484849,2019-12-16
142,0.14150378787878787,2019-12-17
143,0.041818181818181824,2019-12-18
144,-0.02450757575757576,2019-12-19
145,0.05420454545454545,2019-12-20
146,-0.0051136363636363645,2019-12-22
147,0.05946969696969697,2019-12-23
148,0.015670815295815294,2019-12-26
149,0.043068181818181825,2019-12-28
150,0.04574936868686868,2019-12-30
151,0.05776515151515151,2019-12-31
152,0.09813131313131312,2020-01-02
153,0.007095959595959597,2020-01-03
154,0.05481060606060606,2020-01-05
155,0.049452380952380956,2020-01-06
156,-0.00018181818181819062,2020-01-07
157,0.08836742424242425,2020-01-08
158,0.041518623737373736,2020-01-09
159,-0.06194444444444445,2020-01-10
160,-0.030445075757575758,2020-01-11
161,0.07765151515151515,2020-01-13
162,0.06067234848484848,2020-01-14
163,0.0031085858585858605,2020-01-15
164,-0.008272727272727275,2020-01-16
165,0.016836700336700337,2020-01-17
166,-0.0025151515151515176,2020-01-18
167,0.019416666666666665,2020-01-19
168,0.10727272727272727,2020-01-20
169,0.02981439393939394,2020-01-21
170,0.046540404040404035,2020-01-22
171,0.012222222222222228,2020-01-23
172,-0.00455681818181818,2020-01-24
173,0.016445286195286193,2020-01-25
174,0.00026455026455026175,2020-01-26
175,0.03567099567099568,2020-01-28
176,0.014748737373737381,2020-01-29
177,0.025446969696969697,2020-01-30
178,0.028971861471861465,2020-01-31
179,-0.0059365981240981245,2020-02-03
180,-0.004745670995670996,2020-02-04
181,0.06654545454545455,2020-02-05
182,-0.06997853535353536,2020-02-06
183,0.016977272727272723,2020-02-07
184,0.033484848484848485,2020-02-09
185,0.021762626262626254,2020-02-10
186,0.07812499999999999,2020-02-11
187,0.008589015151515146,2020-02-12
188,-0.0246969696969697,2020-02-13
189,0.02765151515151515,2020-02-14
190,-0.01242424242424242,2020-02-16
191,0.02181818181818182,2020-02-17
192,0.08909090909090908,2020-02-18
193,0.07137878787878789,2020-02-19
194,-0.03853535353535353,2020-02-20
195,0.009227272727272728,2020-02-22
196,0.026955086580086586,2020-02-24
197,-0.02248737373737374,2020-02-25
198,0.09405303030303029,2020-02-26
199,-0.10630050505050506,2020-02-27
200,0.07110569985569987,2020-02-28
201,-0.013506493506493505,2020-02-29
202,0.05262626262626263,2020-03-01
203,0.10224116161616163,2020-03-02
204,-0.018905723905723905,2020-03-03
205,0.03680194805194805,2020-03-04
206,-0.007510311447811449,2020-03-05
207,-0.004857744107744108,2020-03-06
208,0.035885642135642146,2020-03-08
209,-0.01974116161616161,2020-03-09
210,0.00041441197691197417,2020-03-10
211,0.03606376262626262,2020-03-11
212,0.11641666666666665,2020-03-12
213,-0.09260551948051947,2020-03-13
214,-0.016742424242424246,2020-03-15
215,0.00995661976911977,2020-03-16
216,0.012204545454545454,2020-03-17
217,0.07343290043290043,2020-03-18
218,0.061582251082251085,2020-03-19
219,0.014163510101010099,2020-03-20
220,-0.013020202020202026,2020-03-22
221,0.01609217171717172,2020-03-23
222,0.01125,2020-03-24
223,-0.004135101010101014,2020-03-25
224,-0.0078125,2020-03-26
225,0.028307088744588732,2020-03-27
226,-0.023535353535353538,2020-03-29
227,0.02092929292929293,2020-03-30
228,0.0008712121212121171,2020-03-31
229,0.0027083333333333347,2020-04-01
230,0.012130681818181818,2020-04-02
231,0.04784782347282347,2020-04-03
232,0.07416666666666667,2020-04-05
233,-0.022227272727272724,2020-04-06
234,0.001493371212121211,2020-04-08
235,-0.04559217171717172,2020-04-09
236,0.06505050505050505,2020-04-11
237,0.00046401515151515694,2020-04-13
238,0.06909722222222223,2020-04-14
239,-0.004318181818181821,2020-04-15
240,0.007337662337662337,2020-04-16
241,0.003484848484848484,2020-04-17
242,-0.019977453102453104,2020-04-19
243,-0.054047619047619046,2020-04-20
244,-0.1303409090909091,2020-04-21
245,0.03860750360750361,2020-04-22
246,0.014952651515151516,2020-04-23
247,-0.022597853535353537,2020-04-24
248,-0.012763888888888889,2020-04-26
249,-0.021183501683501683,2020-04-27
250,-0.005369318181818174,2020-04-28
251,-0.0022613636363636377,2020-04-29
252,-0.03647546897546897,2020-04-30
253,0.08172727272727273,2020-05-01
254,0.008282828282828284,2020-05-02
255,0.08931123737373738,2020-05-03
256,0.029040404040404044,2020-05-04
257,0.016396464646464645,2020-05-05
258,-0.08208333333333333,2020-05-06
259,0.037159090909090906,2020-05-07
260,-0.09926136363636363,2020-05-08
261,0.05400000000000003,2020-05-10
262,0.054015151515151516,2020-05-11
263,-0.011549873737373734,2020-05-12
264,0.10753111471861472,2020-05-13
265,0.033937139249639245,2020-05-14
266,0.061212121212121204,2020-05-15
267,0.013960227272727272,2020-05-17
268,0.03360209235209235,2020-05-19
269,0.015614478114478112,2020-05-20
270,0.0062736742424242455,2020-05-21
271,-0.005931818181818177,2020-05-22
272,0.05842171717171718,2020-05-24
273,0.028068181818181825,2020-05-25
274,-0.06705681818181816,2020-05-26
275,0.004659090909090909,2020-05-27
276,0.043441603535353535,2020-05-28
277,0.002967171717171718,2020-05-30
278,-0.02860317460317461,2020-06-01
279,0.03369528619528619,2020-06-02
280,0.06517676767676767,2020-06-03
281,-0.013222402597402599,2020-06-04
282,0.06152813852813853,2020-06-06
283,0.014027777777777781,2020-06-07
284,0.09084415584415585,2020-06-08
285,0.03703409090909091,2020-06-09
286,-0.08192550505050507,2020-06-10
287,-0.05757575757575758,2020-06-11
288,0.0010864898989899029,2020-06-12
289,0.029560606060606065,2020-06-14
290,-0.0019318181818181797,2020-06-15
291,-0.0699040404040404,2020-06-16
292,0.04671699134199134,2020-06-17
293,-0.0023484848484848497,2020-06-18
294,-0.008333333333333331,2020-06-19
295,0.025007575757575763,2020-06-20
296,0.008525613275613273,2020-06-22
297,0.008131313131313128,2020-06-23
298,0.014645202020202022,2020-06-24
299,0.08828282828282828,2020-06-25
300,-0.016306818181818183,2020-06-26
301,-0.04687500000000001,2020-06-27
302,-0.041925505050505046,2020-06-28
303,-0.02818181818181818,2020-06-29
304,-0.04108333333333334,2020-06-30
